64.88	18	8929	Sherlock Holmes and Doctor Watson are hiking. <br>They hiked all day long and then, having gotten tired, unpacked and quickly retired.<br>Holmes wakes up deep into the night, wakes Watson and says "Watson, do you see the bright stars and do you notice how clear the sky is? What can you deduce from it?"<br>Watson yawns and tries to play the game. <br>LWell, this clearly tells us the weather tomorrow is going to be dry and sunny."<br>"No, my friend. It’s much simpler than that. Someone has stolen our tent."
76.46	112	8930	Chuck Norris dosn't need a bullet proof vest because the bullets wouldn't dare hit him.
65.32	10	8931	Arnold Schwarzenegger cannot tell Chuck Norris to "get down!"
68.45	16	8932	Chuck Norris can speak French in Russian.
60.15	22	8933	A lady is having a bad day at the roulette tables in Vegas. <br>She’s down to her last $50. <br>Exasperated, she exclaims, "What rotten luck! What in the world should I do now?"<br>A man standing next to her, trying to calm her down, suggests, "I don’t know… why don’t you play your age?"<br>He walks away. <br>Moments later, his attention is grabbed by a great commotion at the roulette table. <br>Thinking maybe she’d won, he rushes back to the table and pushes his way through the crowd.<br>The lady is lying limp on the floor, with the table operator kneeling over her.<br>The man is stunned. <br>He asks, "What happened? Is she all right?"<br>The operator replies, "I don’t know. She put all her money on 29, and 36 came up. Then she just fainted!"
69.55	30	8934	An eminent doctor successfully attended a sick child. <br>A few days later, the grateful mother called on the physician. <br>After expressing her realization of the fact that his services had been of a sort that could not be fully paid for, she continued:<br>"But I hope you will accept as a token from me this purse which I myself have embroidered."<br>The physician replied very coldly to the effect that the fees of the physician must be paid in money, not merely in gratitude, and he added: "Presents maintain friendship: they do not maintain a family."<br>"What is your fee?" the woman inquired.<br>"Two hundred dollars," was the answer.<br>The woman opened the purse, and took from it five $100 bills. <br>She put back three, handed two to the discomfited physician, then took her departure.
65.48	26	8935	The German air controllers at Frankfurt Airport are renowned as a short-tempered lot. <br>They not only expect one to know one’s gate parking location, but how to get there without any assistance from them. <br>So it was with some amusement that we (a Pan Am 747) listened to the following exchange between Frankfurt ground control and a British Airways 747, call sign "Speedbird 206″:<br>Speedbird 206: "Frankfurt, Speedbird 206 clear of active runway."<br>Ground: "Speedbird 206. Taxi to gate Alpha One-Seven."<br>The BA 747 pulled onto the main taxiway and slowed to a stop.<br>Ground: "Speedbird, do you not know where you are going?"<br>Speedbird 206: "Stand by, Ground, I’m looking up our gate location now."<br>Ground (with quite arrogant impatience): "Speedbird 206, have you not been to Frankfurt before?"<br>Speedbird 206 (coolly): "Yes, twice in 1944 but I didn’t stop."
58.98	8	8936	Chuck Norris always knows where x is.
65.32	10	8937	Chuck Norris didn't shoot the sheriff, but he roundhouse kicked the deputy.
60.16	12	8938	The Animal Crackers that Chuck Norris eats are made from real animals.
72.24	7	8939	One day Daily Mail has a article with title: "One in four cannot read."<br>The next day one another newspaper writes: "Nice to see a newspaper finally acknowledging their audience."
76.32	61	8940	One night, Murphy was walking home when, all of a sudden, a thief jumped on him. <br>Murphy and the thief began to wrestle. <br>They rolled about on the ground and Murphy put up a tremendous fight. <br>However, the thief managed to get the better of him and pinned him to the ground.<br>The thief then went through Murphy’s pockets and searched him. All the thief could find on Murphy was 25 cents.<br>The thief was so surprised at this that he asked Murphy why he had bothered to fight so hard for 25 cents.<br>"Was that all you wanted?" Murphy replied, "I thought you were after the five hundred dollars I’ve got in me shoe!"
64.58	95	8941	A woman who was beaten black and blue, went to the doctor.<br>Doctor: "What happened?"<br>Woman: "Doctor, I don’t know what to do. Every time my husband comes home drunk, he beats me to a pulp."<br>Doctor: "I have a real good medicine for that. Whenever your husband comes home inebriated, just take a glass of chamomile tea and start gargling with it. Just gargle and gargle."<br><br>Two weeks later she returns to the doctor,and looks reborn and fresh again.<br>Woman: "Doc, That was a brilliant idea! Every time my husband came home drunk, I gargled with chamomile tea and gargled and nothing happened."<br>Doctor: "You see how keeping your mouth shut helps!"
69.05	6	8942	Chuck Norris created the Grand Canyon because he coughed "Just Once".
72.24	7	8943	Love is one way to get to a persons heart the other is Chuck Norris' fists.
72.24	7	8944	When Chuck Norris punches someone in the stomach they get hit in the back of the head.
60.01	52	8945	The aged patient doddered into the doctor’s office with a serious complaint.<br>"Doc, you’ve got to do something to lower my sex drive."<br>"Come on now Mr Peters," the doctor said, "your sex drives all in your head."<br>"Thats what I mean, you’ve got to lower it a little."
65.57	37	8946	The phone rings at Federal Drug Enforcement Agency headquarters.<br>"Hello?"<br>"Hello, is this the Federal Drug Enforcement Agency?"<br>"Yes. What can we do for you?"<br>"I’m calling to report my neighbor Tom. He is hiding cocaine in his firewood."<br>"Thank you, this will be noted."<br><br>Next day, the Drug Enforcement agents come over to Tom’s house. <br>They search the shed where the firewood is kept, break every piece of wood, find no cocaine, swear at Tom and leave.<br>The phone rings at Tom’s house. <br>"Hey, Tom! Did the Federal Drug Enforcement guys come by?"<br>"Yeah!"<br>"Did they chop your firewood for you?"<br>"Yeah, they did."<br>"Okay, now it’s YOUR turn to call. I need my garden plowed."
61.37	63	8947	Two Yankee boys were driving through the South and was stopped by a State Trooper.<br>The trooper walked up to the open driver’s window, reached in, and slapped the driver on the side of his head.<br>"What did you do that for?" the driver asked.<br>"I don’t know how yall do it up north but here in Alabama, you have your drivers license ready when I walk up to the car."<br><br>The trooper took the license when it was offered, walked back to his unit and then returned the license to the driver. <br>He then walked around to the passenger side of the car and tapped on the window. <br>When the passenger rolled the window down, the trooper reached in and slapped the passenger on the side of the head.<br>"What did you do that for?" asked the startled passenger.<br>"Well," responded the trooper, "I didn’t want you to be disappointed. You’ll get about two miles down the road and then say, 'I wish that redneck woulda tried that with me!'"
66.71	15	8948	Chuck Norris stopped playing golf after that unfortunate incident with the dinosaurs.
35.28	21	8949	Chuck Norris can travel a negative distance.
74.20	46	8950	Chuck Norris can't be in a 3D movie because the entire room would feel his roundhouse kicks.
78.06	473	8951	What the number one crime in asia? <br>Identity theft.
54.31	32	8952	What's the only thing white girls swallow?<br>Starbucks.
78.83	1032	8953	God made each and everyone of us until he got to China. <br>Copy paste...copy paste...
54.16	10	8954	Q: What's the difference between Yo' Mama and a hippo?<br>A: One has a big mouth and a fat ass. The other lives in rivers in tropical countries.
69.96	12	8955	Yo' Mama is so old, she went to an antique shop, and they kept her.
54.26	13	8956	Yo' Mama is so stupid, she thinks the Wu-Tang Clan is a Japanese orange drink company.
53.72	121	8957	Q. How do you know if a Asian robbed your house?<br>A. Your HW is done , computer is upgraded, 2 hrs later lil f***er still tryin back off the driveway.
60.85	32	8958	How do you find the population of a Mexican village?<br>Roll a quarter down the street.r
71.64	63	8959	How do you get a Mexican chick to blow you? <br>You decorate your wiener with leaves. <br>Trust me, Mexicans love blowing leaves.
54.26	13	8960	Yo' Mama is so stupid, when her batteries die, she buries them.
65.32	10	8961	Yo' Mama is so poor, my jack-o-lantern gets better dental work then she does.
54.16	10	8962	Yo' Mama is so bald, her cornrows look like stitches.
66.21	45	8963	Why is life like a box of fruit?<br>Because when they go bad, they go black!
63.75	21	8964	One day a black white and Asian got arrested but the cop said if u can say green pink and yellow in a sentence, then u won't go to jail. <br>The black didn't know what to say so he went to jail. <br>The white said "well white guys are pink....." but the cop said wrong order so he went to jail. <br>So the Asian guy said "well the phone go Green green so i pink up the phone and say yellow"
58.87	39	8965	Gods walking around heaven taking a stroll and sees a little black baby all sad and depressed sitting on a curb, God asks him whats wrong the black boy says i wanna be a angel, so God snaps his fingers and the boy gets wings he is all excited, and he says am i an angel? <br>God says NO NIGGA YOU A BAT!
39.90	9	8966	Yo' sister is so ugly, I thought she was Yo' Mama.
77.60	159	8967	Yo' Mama is so fat, when she skips a meal, the stock market drops.
66.71	15	8968	Yo' Mama is so fat, she wears a watch on each arm one for each time zone she's in.
81.35	679	8969	Three guys (Asian, American, and a Mexican) are on a hot air balloon trying to get back home.<br>Something punctured the hot air balloon so now its going down really fast.<br>The three guys decided to throw stuff that they don't need away so the balloon won't fall down too fast.<br>The Asian threw away rice and said, "I have a lot of this in my country."<br>The Mexican threw away beans and said, "I have a lot of this in my country."<br>The American threw over the Mexican.<br>The Asian was like, "Why did you do that for?"<br>The American said, "We have a lot of these in my country."
64.89	60	8970	A fish is to water as Mexican is to lawn mower.
53.04	31	8971	What's the difference between an apple and a black man?<br>None! <br>They both hang from trees.
65.32	10	8972	Yo' Mama is so ugly, her zits don't want to be seen with her.
54.87	7	8973	You're so ugly, Yo' Mama had to be drunk to breastfeed you.
57.36	11	8974	I could have been your daddy, but the line was too long.
53.18	26	8975	Why did Hitler go to the eye doctor?<br>Because he can Nazi.
59.19	15	8976	Why are we so sure that Eve was African? <br>If she were white, she wouldn't have eaten that apple! <br>She would say, "Is this organic? What would Oprah do?" <br>If she had been Asian, she'd have eaten the damn snake!
44.67	38	8977	Q: What do you call a holy redneck with absolutely no family?<br>A: The Sole inbred.
62.61	13	8978	Your mama's so stupid she tripped over a line on a basketball court.
65.48	26	8979	Yo' Mama is so stupid, she put the operator on speed dial.
54.16	10	8980	Yo' Mama is so fat, her shadow is used for the witness protection program.
57.55	32	8981	Why do black people have white hands?<br>They were up against the wall when God spray painted them!
46.87	29	8982	Why did Rosa Parks die?<br>She refused to go to the back of the ambulance!
64.80	43	8983	Why do white people have pets?<br>Because the aren't allowed black people anymore...
60.16	12	8984	Yo' Mama is so stupid, she thinks her binoculars are opera glasses.
78.75	289	8985	Yo' Mama is so fat, if she buys a fur coat, a whole species will become extinct.
66.77	31	8986	Yo' Mama is so ugly, when she were born, the doctor didn't know which end to slap.
65.08	57	8987	How do you hide a nigger in a coal shed?<br>Kick his teeth in.
76.26	304	8988	How do you tell if a black girls pregnant?<br>Shove a banana up her vagina and if you pull it out half eaten then you got a monkey on the way.
58.98	42	8989	There is three kids sitting at the lunch table one day.<br>One kid ask what do you call a mixed baby? <br>One replies a zebra,another replies a mistake and the third one replies. <br>Rape
46.10	8	8990	Yo' Mama is so fat, she uses transport trucks as roller skates.
63.66	28	8991	Yo' Mama is like my cell phone plan: 10 cents a minute anytime, anywhere, no restrictions.
46.10	8	8992	Yo' Mama is so stupid, when she went to buy a color television, she left the store because they didn't have one in pink.
78.21	382	8993	I'm so tired of racial stereotypes. <br>Not every Arab makes bombs...some of them make Slurpees.
11.00	198	8994	How do you fit 54 Jews in a car?<br>2 in the front 2 in the back and 50 in the ashtray.
62.22	20	8995	Snooki is so short and orange that she works part time as a traffic cone.
65.56	51	8996	Yo' Mama is so fat, local night clubs had to put up signs that read, "Maximum Occupancy: 240 or Yo' Mama."
80.05	429	8997	Yo' Mama is so ugly, her imaginary friend played with other kids.
67.68	24	8998	Yo' Mama is so fat, her Polo shirts come with real horses on the pocket.
85.49	136	8999	When Miley Cyrus is naked and licks a hammer it's "art" and "music"... but when I do it, I'm "wasted" and "have to leave Home Depot".
70.78	132	9000	Everyone should stop hating on Lance Armstrong. <br>He won 7 Toure De France's on DRUGS!<br>When I'm on drugs, I can't even FIND my bicycle.
74.28	51	9001	Mom can i buy some heels?<br>No.<br>Mom can i buy a bra?<br>No.<br>Mom can i buy a dress?<br>No.<br>Mom can i buy a barbie doll?<br>No. You never let me buy anything!<br>Shut up, Justin.
53.58	21	9002	Yo mama's so fat that when she goes walking on the beach in heals she strikes oil.
44.24	10	9003	Yo mama's so lactose intolerant, human kindness makes her throw up!
50.45	9	9004	Yo' Mama is so ugly, when I walked past your fence, she came out barking.
76.44	102	9005	Baby, baby, baby ooh!<br>Mom: *walks in* Are you listening to Justin Bieber?<br>Daughter: No, I'm watching porn.<br>Mom: Oh, thank goodness.
69.55	30	9006	The government shutdown has officially lasted longer than any of Taylor Swift's relationships.
62.79	50	9007	How are Justin Bieber and a Christmas tree similar?<br>Both their balls are decoration only.
72.18	139	9008	Yo' Mama is so fat, the hippos at the zoo get jealous of her figure.
54.16	10	9009	Yo mama is so small that she plays handball on the curb.
57.36	11	9010	Yo' Mama is so fat, when she rubs her legs together, I smell bacon.
82.80	107	9011	I found a Justin Bieber concert ticket nailed to a tree, so I took it!<br>You never know when you might need a nail.
72.05	51	9012	Justin Bieber got 100,000 retweets for tweeting "Live life full". <br>That's just 3 random words. <br>I'm going to try now.<br>Jockstrap squirrel potatoes.
84.25	53	9013	Taylor Swift waved at a boy yesterday and he didn't wave back...<br>So she will have a new album coming out tomorrow.
66.45	19	9014	Yo' Mama is like a blimp: a huge spectacle that's full of gas.
54.26	13	9015	Yo' Mama is so stupid, she climbed a glass wall to see what was on the other side.
54.26	13	9016	Yo mama is so dumb she stuck a battery up her butt and said, "I got energy!"
68.63	29	9017	I hear Taylor Swift's ex boyfriends are collabing on a new single called "Maybe You're The Problem".
85.34	316	9018	I think Bing could have totally crushed Google if they had called it "Bang".<br>I mean, think about it.. "I BANGED Emma Watson last night."
34.13	24	9019	At the grammy awards Beyonce said to Justin Bieber, "What song would u sing of mine justin?" <br>Justin said, "If I were a boy."
48.02	11	9020	Yo mama's so technologically unsavvy, she leaves out pieces of cheese next to the computer!
59.80	28	9021	Yo' mama so stupid, she thought the Blizzard of '96 was a new item at Dairy Queen!
48.02	11	9022	Yo' Mama is so fat, when she walked past the TV, I missed a two-hour special of "Lost."
69.39	34	9023	I unfollowed Taylor Swift on Twitter... <br>I'm sure she's gonna write a song about it.
73.89	20	9024	Taylor swift: so he calls me up and he's all like "I still love you" and I'm like...<br>Wait, is this Connor, Patrick, Joe, Luca, Taylor, John, Cory, Toby, Jake, Garret, Eddie, or Harry?
68.01	44	9025	Nothing beats a beautiful woman who can sing... except Chris Brown.
42.61	14	9026	Yo' Mama's breath is so nasty, it makes onions cry.
57.36	11	9027	Yo' Mama is so stanky, even the garbage man won't pick her up.
44.24	10	9028	Yo' Mama is so poor, her tv only has two channels: on and not working.
78.76	97	9029	Me: I just bought Tupacs of Eminems for 50 Cents.<br>Friend: That's Ludacris. How Kanye West your money like that?
68.63	29	9030	All these Miley Cyrus jokes are whoreable.
69.86	26	9031	Grandma: "Why is that dumb piece of cotton candy talking."<br>Me: "Grandma, thats Nikki Minaj."
43.21	12	9032	Yo Mama's so Web 2.0, she makes you call her Mothr!
51.34	12	9033	Yo' Mama is so fat, people use her butt cheeks for a ski slope.
48.26	16	9034	Yo' Mama is so fat, after sex, she smokes a turkey.
67.88	20	9035	Drake Bell: In honor of Kim and Kanye's baby "North West" I will be naming my first son "Taco".
71.85	13	9036	Pawn Stars:<br>Man: "Can I have change for a dollar?"<br>Rick: "Best I can do is 75 cents."
77.20	47	9037	Justin Bieber puked on stage. <br>That settles it, she's pregnant.
60.16	12	9038	Yo' Mama is so fat, when she went to KFC, she ordered the bucket of chicken on the roof.
63.00	24	9039	Yo' Mama is so fat, instead lint in her belly button, she's gathered full sweaters.
63.66	28	9040	Yo' Mama's head is so big, she dreams in IMAX.
61.28	16	9041	Chuck Norris can make a turtle go faster.
57.36	11	9042	Ballet is banned within a 1000 miles of Chuck Norris.
62.22	20	9043	God created Adam, Adam saw Chuck Norris, Adam created tears.
75.18	58	9044	A man was pulled over for driving too fast, even though he thought he was driving just fine.<br>Officer: "You were speeding."<br>Man: "No, I wasn’t."<br>Officer: "Yes, you were. I’m giving you a ticket."<br>Man: "But I wasn’t speeding."<br>Officer: "Tell that to the judge!"<br>(The officer gives man the ticket.)<br>Man: "Would I get another ticket if I called you a jerk?"<br>Officer: "Yes, you would."<br>Man: "What if I just thought that you were?"<br>Officer: "I can’t give you a ticket for what you think."<br>Man: "Fine, I think you’re a jerk!"
56.98	23	9045	A man was driving down the road with twenty penguins in the back seat. <br>The police stop him and say that he can’t drive around with the penguins in the car and should take them to the zoo. <br>The man agrees and drives off.<br><br>The next day the same man is driving down the road with twenty penguins in the back and again. <br>He is stopped by the same police officer who says, "Hey! I though I told you to take those to the zoo."<br>The man replies "I did. Today I’m taking them to the movies."
78.85	57	9046	A farmhand is driving around the farm, checking the fences. <br>After a few minutes he radios his boss and says, "Boss, I’ve got a problem. I hit a pig on the road and he’s stuck in the bull-bars of my truck. He’s still wriggling. What should I do?"<br><br>"In the back of your truck there’s a shotgun. Shoot the pig in the head and when it stops wriggling you can pull it out and throw it in a bush." <br>The farm worker says okay and signs off. <br>About 10 minutes later he radios back. <br>"Boss I did what you said, I shot the pig and dragged it out and threw it in a bush."<br>"So what’s the problem now?" his Boss snapped.<br>"The blue light on his motorcycle is still flashing!"
72.24	7	9047	When Chuck Norris forgets something it ceases to exist.
62.41	9	9048	Chuck Norris cut his scissors using his hair.
43.21	12	9049	Chuck Norris once taught a French Bulldog to be English.
84.93	337	9050	Juan comes up to the Mexican border on his bicycle. <br>He’s got two large bags over his shoulders. <br>The guard stops him and says, "What’s in the bags?"<br>"Sand," answered Juan.<br>The guard says, "We’ll just see about that – get off the bike!"<br>The guard takes the bags and rips them apart, he empties them out and finds nothing in them but sand.<br>He detains Juan overnight and has the sand analyzed, only to discover that there is nothing but pure sand in the bags. <br>The guard releases Juan, puts the sand into new bags, hefts them onto the man’s shoulders, and lets him cross the border.<br><br>The next day, the same thing happens.<br>The guard asks, "What have you got?"<br>"Sand," says Juan.<br>The guard does his thorough examination and discovers that the bags contain nothing but sand. <br>He gives the sand back to Juan, and Juan crosses the border on his bicycle. <br>This sequence of events is repeated every day for a year. <br>Finally, Juan doesn’t show up one day and the guard meets him in a Cantina in Mexico.<br>"Hey, Buddy," says the guard, "I know you are smuggling something. It’s driving me crazy. It’s all I think about… I can’t sleep. Just between you and me, what are you smuggling?"<br>Juan sips his beer and says, "Bicycles."
55.87	36	9051	A police officer stopped a driver for speeding.<br>"Can I see your driving license?"<br>"I don’t have it, I had it removed because of point system."<br>"Can I see your license for the vehicle?"<br>"But it is not my car, I stole it."<br>"Stole it?"<br>"Right, let me think, I think I saw the permition before in the glove box when I put my gun in there."<br>"There is a gun in the car?"<br>"Yes sir, I put it right there, when I shot and killed the woman driving this car and then put the body back to the trunk."<br>"There is a corpse in a car?"<br>"Right, sir."<br><br>After all these he calls the police chief. <br>And soon the car gets surrounded by police. <br>The captain approaches the driver to handle the situation.<br>"Sir, can I see your qualification?"<br>"Of course, ultimately, there it is."<br>"In fact, it’s OK, and to whom does the car belong to?"<br>"It is mine, there is my license as well."<br>"uld you open the glove box, is there a gun inside?"<br>"Of course, take a look, there is nothing."<br>"Do you mind opening the trunk too? They told me that you put a body in there."<br>"No problem, take a look."<br>"Empty too! But I do not understand, the officer who stopped you told us that you said that you did not have a driving license, that you stole the car, that you had a gun in the glove box and that there was a dead body in the trunk."<br>"Oh right! I bet he told you that I was running and speeding!"
79.93	85	9052	A couple young, entrepreneurial prostitutes were riding around town with a sign on the top of their car that read: "Two Prostitutes – $50.00." <br>A police officer, seeing the sign, pulled the ladies over and advised that they will have to remove the sign or go to jail.<br>Right about that time a minivan passed by with a sign on the side of it that read: "Jesus Saves."<br>"How come you don’t stop them?" asked one of the girls. <br>"Well, that’s a little different," the officer replied… "their sign pertains to religion."<br>The two ladies of the night pouted a bit, but they took their sign down and drove off peacefully. <br>The following day the same police officer was running radar when he noticed the same two young ladies driving around with another sign on their car.<br>Figuring he had an easy arrest, he flipped his lights on and began to catch up when he noticed the what the new sign read: "Two Fallen Angels Seeking Peter – $50.00."
58.98	8	9053	When Chuck Norris drives a Lamborghini, people assume the Llamborghini is compensating for something.
73.52	14	9054	Chuck Norris doesn't compete, he wins.
56.86	14	9055	I had an idea once, and a light bulb appeared over my head. <br>Chuck Norris had an idea, and the sun was created.
58.56	21	9056	A prisoner at the Edmonton Max started training a large fly to do tricks.<br>For years, for thousands of hours, he worked with the insect. <br>It learned to walk across a miniature high wire, ride a tiny one-wheel bike, balance on a pair of stilts and sing songs from Phantom of the opera.<br>"When you and I get out of here," the jailbird said to the fly "we’re going to tour the nightspots and make a fortune."<br>Finally the day arrived. <br>Fly safely tucked away in his pocket, (inside its matchbox home), the ex-con made his way to a bar to celebrate.<br>At the bar, he brought out his trick fly. <br>On cue, it started moonwalking. <br>"What about this fly, eh?" he said to the bartender.<br>In one swift motion, the bartender reached for his copy of the newspaper The edmonton sun, rolled it up and squished the fly with a mighty swipe.<br>"Glad you saw it," muttered the bartender. "Blasted things are everywhere."
81.21	29	9057	It was a celebratory mood with the boys at NASA; they had just made the scientific achievement of a lifetime.<br>As they were uncorking a bottle of champagne, Dr. Lowenstein, the head scientist at NASA, asked everyone to be quiet as he had received a congratulatory phone call from the President of the United States.<br>He picked up a special red phone, and spoke into it.<br>"Mr. President," said Dr. Lowenstein, grinning broadly, "after twelve years of hard research and billions of dollars spent, we have finally found intelligent life on Mars."<br>He listened for a second, and his smile gradually disappeared, replaced by a frown.<br>He said, "But that’s impossible... we could never do it. Yes Mr. President,” and hung up the phone. <br>He addressed the crowd of scientists staring at him curiously.<br>"I have some bad news," he said, "the President said that now that we’ve found intelligent life on Mars... he wants us to try to find it in Congress."
68.45	16	9058	A reporter heard Bush and one of his underlings talking in the hallway: "Mr President, how do we know for sure Iraq has weapons of mass destruction?"<br>Pres says "You think we’re stupid boy?"<br>"We made copies of all the receipts!"
65.32	10	9059	Chuck Norris is the 51st state.
70.01	17	9060	When Chuck Norris put his hand over a magnet, the magnet comes to him out of pure fear.
62.22	20	9061	Chuck Norris became a firefighter, after hearing of his decision fire ceased to be an element.
61.43	45	9062	Q: Why is Chelsea Clinton growing up a confused child?<br>A: Because dad can’t keep his pants on and mom wants to wear them.
80.35	11	9063	Q: Why are politicians like diapers?<br>A: Both should be changed regularly and for the same reason.
70.43	31	9064	A man goes to a jewelry store looking to buy a watch. <br>He looks at a watch called "the George Bush Watch" and asks the sales clerk why there are no hands. <br>The sales clerk says "you are suppose to read his lips."<br>He then looks at a watch called the "Ross Perot Watch" and notices that it isn’t running – the sales clerk tells him "it runs, it doesn’t run, it runs, it doesn’t run..."<br>He then notices a watch called the "Bill Clinton Watch" and sees that it runs, has hands and looks like a pretty good watch. <br>He asks the sales clerk how much. <br>The sales clerk replies "$19.95 plus tax, plus tax, plus tax, plus tax, plus tax..."
57.36	11	9065	A watched kettle never boils... unless Chuck Norris is doing the watching, in which case it explodes.
62.61	13	9066	Justin Beiber screeched like a high-pitched girl the time he saw Chuck Norris. <br>His voice is still up there today.
70.01	17	9067	Superman's weakness is kryptonite, kryptonite's weakness is Chuck Norris.
77.19	90	9068	George Bush, Queen Elizabeth, and Vladimir Putin all die and go to hell.<br>While there, they spy a red phone and ask what the phone is for.<br>The devil tells them it is for calling back to Earth.<br>Putin calls Russia and talks for 5 minutes.<br>When he was finished the devil informs him that the cost is a million dollars, so Putin writes him a check.<br>Next Queen Elizabeth calls England and talks for 30 minutes.<br>When she’s finished the devil informs her that cost is 6 million dollars, so Queen Elizabeth writes him a check.<br>Finally George Bush gets his turn and talks for 4 hours.<br>When he’s finished the devil informed him that there would be no charge and feel free to call the USA anytime.<br>Putin goes ballistic and asks the devil why Bush got to call the USA free.<br>The devil replied, "Since Obama became president of the USA, the country has gone to hell, so it’s a local call."
69.96	12	9069	One day, Bush was talking with Osama Binladen on the phone, they couldn’t trace from where the call was coming from, but Osama said, "I’ve got good news and bad news."<br>Bush replied, "What’s the good news?"<br>"I’m turning myself in," said Osama. "But the bad news is, I’m coming on a plane."
80.33	68	9070	Hillary Clinton gets elected President and is spending her first night in the White House. <br>She has waited so long…<br>The ghost of George Washington appears, and Hillary says, "How can I best serve my country?"<br>Washington says, "Never tell a lie."<br>"Ouch!" Says Hillary, "I don’t know about that."<br><br>The next night, the ghost of Thomas Jefferson appears… <br>Hillary says, "How can I best serve my country?"<br>Jefferson says, "Listen to the people."<br>"Oh! I really don’t want to do that."<br><br>On the third night, the ghost of Abe Lincoln appears… <br>Hillary says, "How can I best serve my country?"<br>Lincoln says, "Go to the theater."
68.45	16	9071	Chuck Norris can one hit kill a creeper in Minecraft... With a stick.
62.61	13	9072	Chuck Norris doesn't lift weights he tells his muscles to get bigger.
54.16	10	9073	Chuck Norris can pull a hat out of a rabbit.
82.28	39	9074	Once upon a time the government had a vast scrap yard in the middle of a desert.<br>Congress said someone may steal from it at night; so they created a night watchman, GS-4 position and hired a person for the job.<br>Then Congress said, "How does the watchman do his job without instruction?"<br>So they created a planning position and hired two people, one person to write the instructions, GS-12 and one person to do time studies, <br>GS-1. <br>Then Congress said, "How will we know the night watchman is doing the tasks correctly?"<br>So they created a Q. C. position and hired two people, one GS-9 to do the studies and one GS-11 to write the reports.<br>Then Congress said, "How are these people going to get paid?"<br>So they created the following positions, a time keeper, GS-09, and a payroll officer, GS-11, and hired two people.<br>Then Congress said, "Who will be accountable for all of these people?"<br>So they created an administrative position and hired three people, an Admin. <br>Officer GM-13, Assistant Admin. <br>Officer GS-12, and a Legal Secretary GS-08.<br>Then Congress said, "We have had this command in operation for one year and we are $280,000 over budget, we must cutback overall cost."<br>So they laid off the night watchman.
54.66	27	9075	At the New York Zoo, a little boy felt the urge to feed his banana to a big gorilla there. <br>His mother didn’t allow it. <br>The boy started to cry, and made his mother to change her mind. <br>Proudly, the boy goes near the gorilla with the banana and as he was about to give it away, the gorilla grabbed him and was prepared to eat him.<br>Crying and shouting, the boy tries to escape, but even his mother stood still in the sight of it. <br>Suddenly, something sounded like a hum up in the air... It was Superman!<br>Superman rescued the child!<br>The crowd relieved applauses. <br>The Media arrived at that point, and the reporters started interviewing Superman.<br>"Which newspaper are you from?" Superman asked to one of them.<br>"New York Times."<br>"You can ask me now." Superman said.<br>"Were you scared while saving the kid?"<br>"Yes, but it doesn’t matter to me. I want to help other human beings, no matter the cost."<br>To the next reporter: "Which newspaper are you from?<br>"Herald Tribute. Which are your beliefs about children?"<br>"I believe that children are the future of our world and that we should, all of us protect them from evil."<br>The third reporter: "Which newspaper are you from?"<br>"Risebroker"<br>(Rizospastis, a Greek newspaper)<br>"To you, you damned communist, I’m not saying a word!"<br><br>Next Day, Newspapers write in their FrontPage: <br>New York Times – Superman, the abnegation and human sacrifice standard!<br>Herald Tribute – Superman, the defender and children Savior!<br>Risebroker – Superman, Propagandist, right winged fascist, deprives food from South-African immigrant!
59.75	31	9076	An American was hopelessly lost in the Highlands and wandered about for nearly a week.<br>Finally, on the seventh day he met a kilted inhabitant.<br>"Thank heaven I’ve met someone," he cried. "I’ve been lost for the last week."<br>"Is there a reward out for you?" asked the Scotsman.<br>"No," said the American.<br>"Then I’m afraid you’re still lost," was the reply.
66.45	19	9077	The only reason Godzilla goes back into the ocean is because Chuck Norris is expecting him... for dinner.
73.89	20	9078	Chuck Norris doesn't shower, he only takes blood baths.
70.43	31	9079	Chuck Norris was the reason the Titanic sank. <br>The iceberg was just a cover-up.
80.30	506	9080	Three guys, one Irish, one English, and one Scottish are out walking along the beach together one day.<br>They come across a lantern and a Genie pops out of it. "I will give you each one wish, that’s three wishes in total," says the Genie.<br>The Scottish guy says, "I am a fisherman, my Dad’s a fisherman, his Dad was a fisherman and my son will be one too. I want all the oceans full of fish for all eternity."<br>So, with a blink of the Genie’s eye "poof" the oceans were teaming with fish.<br>The Englishman was amazed, so he said, "I want a wall around England, protecting her, so that no one will get in for all eternity."<br>Again, with a blink of the Genie’s eye "poof" there was a huge wall around England.<br>The Irishman asks, "I’m very curious. Please tell me more about this wall."<br>The Genie explains, "Well, it’s about 150 feet high, 50 feet thick, protecting England so that nothing can get in or out."<br>The Irishman says, "Fill it up with water."
